group1,group2,meandiff,p-adj,lower,upper,reject
Ammonium_Lead,Propylammonium_Lead,0.3207,1.0,-0.4971,1.1385,False
Ammonium_Lead,Propylammonium_Tin,0.4061,0.9986,-0.4021,1.2143,False
Ammonium_Lead,Tetramethylammonium_Germanium,0.522,0.9988,-0.5214,1.5655,False
Ammonium_Lead,Tetramethylammonium_Lead,0.2119,1.0,-0.8021,1.2259,False
Ammonium_Lead,Tetramethylammonium_Tin,0.4098,1.0,-0.6337,1.4532,False
Ammonium_Lead,Trimethylammonium_Germanium,0.398,0.9997,-0.4458,1.2417,False
Ammonium_Lead,Trimethylammonium_Lead,0.1665,1.0,-0.6584,0.9914,False
Ammonium_Lead,Trimethylammonium_Tin,0.2916,1.0,-0.5333,1.1166,False
Ammonium_Tin,Azetidinium_Germanium,0.1113,1.0,-0.5906,0.8132,False
Ammonium_Tin,Azetidinium_Lead,-0.0442,1.0,-0.7528,0.6644,False
Ammonium_Tin,Azetidinium_Tin,0.0185,1.0,-0.6778,0.7148,False
Ammonium_Tin,Butylammonium_Germanium,0.2524,1.0,-0.6594,1.1642,False
Ammonium_Tin,Butylammonium_Lead,0.1498,1.0,-0.7213,1.0209,False
Ammonium_Tin,Butylammonium_Tin,0.1878,1.0,-0.7502,1.1257,False
Ammonium_Tin,Dimethylammonium_Germanium,0.0923,1.0,-0.6675,0.8522,False
Ammonium_Tin,Dimethylammonium_Lead,-0.0742,1.0,-0.8509,0.7025,False
Ammonium_Tin,Dimethylammonium_Tin,0.0246,1.0,-0.7404,0.7896,False
Ammonium_Tin,Ethylammonium_Germanium,0.1166,1.0,-0.6099,0.8432,False
Ammonium_Tin,Ethylammonium_Lead,0.0729,1.0,-0.6595,0.8053,False
Ammonium_Tin,Ethylammonium_Tin,0.0984,1.0,-0.623,0.8197,False
Ammonium_Tin,Formamidinium_Germanium,-0.0092,1.0,-0.9471,0.9288,False
Ammonium_Tin,Formamidinium_Lead,-0.3184,1.0,-1.2563,0.6196,False
Ammonium_Tin,Formamidinium_Tin,-0.0654,1.0,-1.0034,0.8725,False
Ammonium_Tin,Guanidinium_Germanium,0.0342,1.0,-0.9038,0.9721,False
Ammonium_Tin,Guanidinium_Lead,-0.158,1.0,-1.096,0.78,False
Ammonium_Tin,Guanidinium_Tin,-0.1144,1.0,-1.0841,0.8552,False
Ammonium_Tin,Hydrazinium_Germanium,0.0041,1.0,-0.7253,0.7335,False
Ammonium_Tin,Hydrazinium_Lead,-0.1395,1.0,-0.8901,0.6111,False
Ammonium_Tin,Hydrazinium_Tin,0.0078,1.0,-0.7161,0.7317,False
Ammonium_Tin,Hydroxylammonium_Germanium,-0.1275,1.0,-0.9042,0.6492,False
Ammonium_Tin,Hydroxylammonium_Lead,-0.5083,0.9006,-1.2916,0.2751,False
Ammonium_Tin,Hydroxylammonium_Tin,-0.1997,1.0,-0.9831,0.5837,False
Ammonium_Tin,Imidazolium_Germanium,-0.1165,1.0,-0.8872,0.6541,False
Ammonium_Tin,Imidazolium_Lead,-0.2517,1.0,-1.0503,0.547,False
Ammonium_Tin,Imidazolium_Tin,-0.165,1.0,-0.9249,0.5948,False
Ammonium_Tin,Isopropylammonium_Germanium,0.1627,1.0,-0.5879,0.9133,False
Ammonium_Tin,Isopropylammonium_Lead,0.1468,1.0,-0.5958,0.8894,False
Ammonium_Tin,Isopropylammonium_Tin,0.146,1.0,-0.6005,0.8924,False
Ammonium_Tin,Methylammonium_Germanium,0.0246,1.0,-0.7829,0.8322,False
Ammonium_Tin,Methylammonium_Lead,-0.1511,1.0,-0.9685,0.6663,False
Ammonium_Tin,Methylammonium_Tin,0.022,1.0,-0.7767,0.8207,False
Ammonium_Tin,Propylammonium_Germanium,0.3178,0.9999,-0.3989,1.0344,False
Ammonium_Tin,Propylammonium_Lead,0.1073,1.0,-0.614,0.8287,False
Ammonium_Tin,Propylammonium_Tin,0.1927,1.0,-0.5178,0.9031,False
Ammonium_Tin,Tetramethylammonium_Germanium,0.3086,1.0,-0.6611,1.2783,False
Ammonium_Tin,Tetramethylammonium_Lead,-0.0015,1.0,-0.9395,0.9365,False
Ammonium_Tin,Tetramethylammonium_Tin,0.1963,1.0,-0.7733,1.166,False
Ammonium_Tin,Trimethylammonium_Germanium,0.1845,1.0,-0.5661,0.9351,False
Ammonium_Tin,Trimethylammonium_Lead,-0.047,1.0,-0.7763,0.6824,False
Ammonium_Tin,Trimethylammonium_Tin,0.0782,1.0,-0.6512,0.8076,False
Azetidinium_Germanium,Azetidinium_Lead,-0.1555,1.0,-0.6061,0.295,False
Azetidinium_Germanium,Azetidinium_Tin,-0.0928,1.0,-0.5237,0.3381,False
Azetidinium_Germanium,Butylammonium_Germanium,0.1411,1.0,-0.5884,0.8707,False
Azetidinium_Germanium,Butylammonium_Lead,0.0385,1.0,-0.6395,0.7165,False
Azetidinium_Germanium,Butylammonium_Tin,0.0765,1.0,-0.6856,0.8385,False
Azetidinium_Germanium,Dimethylammonium_Germanium,-0.019,1.0,-0.5464,0.5085,False
Azetidinium_Germanium,Dimethylammonium_Lead,-0.1855,1.0,-0.737,0.366,False
Azetidinium_Germanium,Dimethylammonium_Tin,-0.0867,1.0,-0.6216,0.4482,False
Azetidinium_Germanium,Ethylammonium_Germanium,0.0053,1.0,-0.4729,0.4836,False
Azetidinium_Germanium,Ethylammonium_Lead,-0.0384,1.0,-0.5255,0.4487,False
Azetidinium_Germanium,Ethylammonium_Tin,-0.0129,1.0,-0.4832,0.4574,False
Azetidinium_Germanium,Formamidinium_Germanium,-0.1204,1.0,-0.8825,0.6416,False
Azetidinium_Germanium,Formamidinium_Lead,-0.4297,0.9871,-1.1917,0.3323,False
