group1,group2,meandiff,p-adj,lower,upper,reject
Acetamidinium_Iodide,Hydrazinium_Bromide,0.7102,-0.0,0.5747,0.8458,True
Acetamidinium_Iodide,Hydrazinium_Chloride,1.199,-0.0,1.0626,1.3354,True
Acetamidinium_Iodide,Hydrazinium_Iodide,0.0531,1.0,-0.0824,0.1887,False
Acetamidinium_Iodide,Hydroxylammonium_Bromide,0.4872,-0.0,0.3403,0.6342,True
Acetamidinium_Iodide,Hydroxylammonium_Chloride,0.8934,-0.0,0.743,1.0439,True
Acetamidinium_Iodide,Hydroxylammonium_Iodide,-0.1124,0.5659,-0.2594,0.0345,False
Acetamidinium_Iodide,Imidazolium_Bromide,0.6042,-0.0,0.4556,0.7528,True
Acetamidinium_Iodide,Imidazolium_Chloride,1.0998,-0.0,0.9529,1.2468,True
Acetamidinium_Iodide,Imidazolium_Iodide,-0.1088,0.5975,-0.2528,0.0351,False
Acetamidinium_Iodide,Isopropylammonium_Bromide,0.9005,-0.0,0.7623,1.0387,True
Acetamidinium_Iodide,Isopropylammonium_Chloride,1.4766,-0.0,1.3352,1.618,True
Acetamidinium_Iodide,Isopropylammonium_Iodide,0.1964,0.0,0.0582,0.3346,True
Acetamidinium_Iodide,Methylammonium_Bromide,0.7286,-0.0,0.5738,0.8833,True
Acetamidinium_Iodide,Methylammonium_Chloride,1.2451,-0.0,1.0879,1.4023,True
Acetamidinium_Iodide,Methylammonium_Iodide,0.0521,1.0,-0.1003,0.2046,False
Acetamidinium_Iodide,Propylammonium_Bromide,0.947,-0.0,0.8155,1.0785,True
Acetamidinium_Iodide,Propylammonium_Chloride,1.529,-0.0,1.3975,1.6604,True
Acetamidinium_Iodide,Propylammonium_Iodide,0.2142,0.0,0.0833,0.3451,True
Acetamidinium_Iodide,Tetramethylammonium_Bromide,0.8508,-0.0,0.664,1.0376,True
Acetamidinium_Iodide,Tetramethylammonium_Chloride,1.3981,-0.0,1.2114,1.5849,True
Acetamidinium_Iodide,Tetramethylammonium_Iodide,0.124,0.9571,-0.0798,0.3278,False
Acetamidinium_Iodide,Trimethylammonium_Bromide,0.8285,-0.0,0.6912,0.9657,True
Acetamidinium_Iodide,Trimethylammonium_Chloride,1.3817,-0.0,1.2444,1.5189,True
Acetamidinium_Iodide,Trimethylammonium_Iodide,0.1001,0.6446,-0.0347,0.2348,False
Ammonium_Bromide,Ammonium_Chloride,0.4667,-0.0,0.2497,0.6837,True
Ammonium_Bromide,Ammonium_Iodide,-0.5662,-0.0,-0.7707,-0.3616,True
Ammonium_Bromide,Azetidinium_Bromide,0.0928,0.9792,-0.0671,0.2527,False
